Year,Month,Hour,Weekday Name,ATC_Code,Quantity_Sold
2018,7,276,Sunday,M01AB,3.66
2018,7,276,Monday,M01AB,8.68
2018,7,276,Tuesday,M01AB,9.68
2018,7,276,Wednesday,M01AB,5.0
2018,7,276,Thursday,M01AB,4.33
2018,7,276,Friday,M01AB,2.34
2018,7,276,Saturday,M01AB,6.0
2018,7,276,Sunday,M01AB,3.5
2018,7,276,Monday,M01AB,3.0
2018,7,276,Tuesday,M01AB,7.33
2018,8,276,Wednesday,M01AB,1.0
2018,8,276,Thursday,M01AB,0.0
2018,8,276,Friday,M01AB,4.01
2018,8,276,Saturday,M01AB,5.0
2018,8,276,Sunday,M01AB,6.0
2018,8,276,Monday,M01AB,8.33
2018,8,276,Tuesday,M01AB,2.33
2018,8,276,Wednesday,M01AB,4.33
2018,8,276,Thursday,M01AB,2.67
2018,8,276,Friday,M01AB,6.0
2018,8,276,Saturday,M01AB,4.0
2018,8,276,Sunday,M01AB,10.99
2018,8,276,Monday,M01AB,3.33
2018,8,276,Tuesday,M01AB,1.33
2018,8,276,Wednesday,M01AB,8.34
2018,8,276,Thursday,M01AB,3.33
2018,8,276,Friday,M01AB,2.33
2018,8,276,Saturday,M01AB,6.33
2018,8,276,Sunday,M01AB,6.33
2018,8,276,Monday,M01AB,4.0
2018,8,276,Tuesday,M01AB,2.34
2018,8,276,Wednesday,M01AB,5.0
2018,8,276,Thursday,M01AB,5.0
2018,8,276,Friday,M01AB,4.0
2018,8,276,Saturday,M01AB,3.67
2018,8,276,Sunday,M01AB,11.33
2018,8,276,Monday,M01AB,3.34
2018,8,276,Tuesday,M01AB,2.0
2018,8,276,Wednesday,M01AB,6.67
2018,8,276,Thursday,M01AB,2.33
2018,8,276,Friday,M01AB,4.34
2018,9,276,Saturday,M01AB,2.34
2018,9,276,Sunday,M01AB,6.68
2018,9,276,Monday,M01AB,1.0
2018,9,276,Tuesday,M01AB,4.0
2018,9,276,Wednesday,M01AB,6.5
2018,9,276,Thursday,M01AB,6.66
2018,9,276,Friday,M01AB,2.0
2018,9,276,Saturday,M01AB,10.0
2018,9,276,Sunday,M01AB,4.0
2018,9,276,Monday,M01AB,7.0
2018,9,276,Tuesday,M01AB,9.0
2018,9,276,Wednesday,M01AB,4.0
2018,9,276,Thursday,M01AB,2.83
2018,9,276,Friday,M01AB,8.0
2018,9,276,Saturday,M01AB,6.0
2018,9,276,Sunday,M01AB,3.33
2018,9,276,Monday,M01AB,3.0
2018,9,276,Tuesday,M01AB,4.34
2018,9,276,Wednesday,M01AB,6.0
2018,9,276,Thursday,M01AB,2.0
2018,9,276,Friday,M01AB,4.66
2018,9,276,Saturday,M01AB,6.0
2018,9,276,Sunday,M01AB,7.34
2018,9,276,Monday,M01AB,7.33
2018,9,276,Tuesday,M01AB,6.0
2018,9,276,Wednesday,M01AB,3.0
2018,9,276,Thursday,M01AB,4.0
2018,9,276,Friday,M01AB,2.0
2018,9,276,Saturday,M01AB,3.5
2018,9,276,Sunday,M01AB,11.01
2018,10,276,Monday,M01AB,3.0
2018,10,276,Tuesday,M01AB,6.0
2018,10,276,Wednesday,M01AB,6.0
2018,10,276,Thursday,M01AB,6.0
2018,10,276,Friday,M01AB,4.84
2018,10,276,Saturday,M01AB,2.0
2018,10,276,Sunday,M01AB,2.68
2018,10,276,Monday,M01AB,4.0
2018,10,276,Tuesday,M01AB,2.0
2018,10,276,Wednesday,M01AB,9.0
2018,10,276,Thursday,M01AB,2.0
2018,10,276,Friday,M01AB,6.33
2018,10,276,Saturday,M01AB,6.99
2018,10,276,Sunday,M01AB,2.34
2018,10,276,Monday,M01AB,7.17
2018,10,276,Tuesday,M01AB,6.0
2018,10,276,Wednesday,M01AB,2.33
2018,10,276,Thursday,M01AB,4.34
2018,10,276,Friday,M01AB,4.0
2018,10,276,Saturday,M01AB,2.34
2018,10,276,Sunday,M01AB,6.67
2018,10,276,Monday,M01AB,2.66
2018,10,276,Tuesday,M01AB,2.34
2018,10,276,Wednesday,M01AB,4.0
2018,10,276,Thursday,M01AB,5.33
2018,10,276,Friday,M01AB,4.0
2018,10,276,Saturday,M01AB,8.34
2018,10,276,Sunday,M01AB,5.33
2018,10,276,Monday,M01AB,5.35
2018,10,276,Tuesday,M01AB,9.33
2018,10,276,Wednesday,M01AB,2.0
2018,11,276,Thursday,M01AB,7.84
2018,11,276,Friday,M01AB,5.14
2018,11,276,Saturday,M01AB,3.0
2018,11,276,Sunday,M01AB,13.99
2018,11,276,Monday,M01AB,6.33
2018,11,276,Tuesday,M01AB,3.33
2018,11,276,Wednesday,M01AB,7.0
2018,11,276,Thursday,M01AB,3.0
2018,11,276,Friday,M01AB,5.0
2018,11,276,Saturday,M01AB,4.33
2018,11,276,Sunday,M01AB,11.0
2018,11,276,Monday,M01AB,2.34
2018,11,276,Tuesday,M01AB,6.33
2018,11,276,Wednesday,M01AB,5.66
2018,11,276,Thursday,M01AB,2.0
2018,11,276,Friday,M01AB,8.33
2018,11,276,Saturday,M01AB,8.0
2018,11,276,Sunday,M01AB,4.68
2018,11,276,Monday,M01AB,6.01
2018,11,276,Tuesday,M01AB,5.33
2018,11,276,Wednesday,M01AB,7.0
2018,11,276,Thursday,M01AB,8.0
2018,11,276,Friday,M01AB,6.0
2018,11,276,Saturday,M01AB,5.66
2018,11,276,Sunday,M01AB,5.33
2018,11,276,Monday,M01AB,5.33
2018,11,276,Tuesday,M01AB,8.0
2018,11,276,Wednesday,M01AB,3.0
2018,11,276,Thursday,M01AB,4.33
2018,11,276,Friday,M01AB,1.0
2018,12,276,Saturday,M01AB,7.0
2018,12,276,Sunday,M01AB,3.17
2018,12,276,Monday,M01AB,6.0
2018,12,276,Tuesday,M01AB,2.5
2018,12,276,Wednesday,M01AB,5.33
2018,12,276,Thursday,M01AB,0.0
2018,12,276,Friday,M01AB,5.0
2018,12,276,Saturday,M01AB,0.0
2018,12,276,Sunday,M01AB,4.66
2018,12,276,Monday,M01AB,4.0
2018,12,276,Tuesday,M01AB,4.0
2018,12,276,Wednesday,M01AB,4.33
2018,12,276,Thursday,M01AB,3.68
2018,12,276,Friday,M01AB,2.0
2018,12,276,Saturday,M01AB,4.0
2018,12,276,Sunday,M01AB,1.33
2018,12,276,Monday,M01AB,6.34
2018,12,276,Tuesday,M01AB,0.33
2018,12,276,Wednesday,M01AB,0.0
2018,12,276,Thursday,M01AB,8.34
2018,12,276,Friday,M01AB,2.0
2018,12,276,Saturday,M01AB,8.34
2018,12,276,Sunday,M01AB,12.33
2018,12,276,Monday,M01AB,8.67
2018,12,276,Tuesday,M01AB,8.0
2018,12,276,Wednesday,M01AB,1.0
2018,12,276,Thursday,M01AB,3.68
2018,12,276,Friday,M01AB,11.67
2018,12,276,Saturday,M01AB,6.68
2018,12,276,Sunday,M01AB,5.33
2018,12,276,Monday,M01AB,8.0
2019,1,276,Tuesday,M01AB,0.0
2019,1,276,Wednesday,M01AB,5.33
2019,1,276,Thursday,M01AB,4.33
2019,1,276,Friday,M01AB,7.0
2019,1,276,Saturday,M01AB,8.01
2019,1,276,Sunday,M01AB,8.33
2019,1,276,Monday,M01AB,0.0
2019,1,276,Tuesday,M01AB,4.34
2019,1,276,Wednesday,M01AB,3.0
2019,1,276,Thursday,M01AB,8.0
2019,1,276,Friday,M01AB,5.33
2019,1,276,Saturday,M01AB,6.66
2019,1,276,Sunday,M01AB,8.33
2019,1,276,Monday,M01AB,9.0
2019,1,276,Tuesday,M01AB,4.33
2019,1,276,Wednesday,M01AB,7.5
2019,1,276,Thursday,M01AB,5.34
2019,1,276,Friday,M01AB,6.33
2019,1,276,Saturday,M01AB,7.02
2019,1,276,Sunday,M01AB,11.67
2019,1,276,Monday,M01AB,4.34
2019,1,276,Tuesday,M01AB,6.83
2019,1,276,Wednesday,M01AB,3.33
2019,1,276,Thursday,M01AB,4.0
2019,1,276,Friday,M01AB,2.33
2019,1,276,Saturday,M01AB,7.0
2019,1,276,Sunday,M01AB,10.52
2019,1,276,Monday,M01AB,8.5
2019,1,276,Tuesday,M01AB,5.0
2019,1,276,Wednesday,M01AB,6.33
2019,1,276,Thursday,M01AB,1.67
2019,2,276,Friday,M01AB,11.34
2019,2,276,Saturday,M01AB,13.34
2019,2,276,Sunday,M01AB,6.0
2019,2,276,Monday,M01AB,6.33
2019,2,276,Tuesday,M01AB,5.33
2019,2,276,Wednesday,M01AB,6.34
2019,2,276,Thursday,M01AB,2.33
2019,2,276,Friday,M01AB,2.0
2019,2,276,Saturday,M01AB,6.68
2019,2,276,Sunday,M01AB,3.34
2019,2,276,Monday,M01AB,8.0
2019,2,276,Tuesday,M01AB,6.66
2019,2,276,Wednesday,M01AB,4.0
2019,2,276,Thursday,M01AB,2.33
2019,2,276,Friday,M01AB,5.34
2019,2,276,Saturday,M01AB,6.34
2019,2,276,Sunday,M01AB,2.34
2019,2,276,Monday,M01AB,3.34
2019,2,276,Tuesday,M01AB,3.33
2019,2,276,Wednesday,M01AB,2.34
2019,2,276,Thursday,M01AB,1.66
2019,2,276,Friday,M01AB,2.33
2019,2,276,Saturday,M01AB,5.01
2019,2,276,Sunday,M01AB,4.34
2019,2,276,Monday,M01AB,5.34
2019,2,276,Tuesday,M01AB,2.33
2019,2,276,Wednesday,M01AB,5.0
2019,2,276,Thursday,M01AB,0.67
2019,3,276,Friday,M01AB,1.33
2019,3,276,Saturday,M01AB,4.01
2019,3,276,Sunday,M01AB,8.0
2019,3,276,Monday,M01AB,5.33
2019,3,276,Tuesday,M01AB,3.01
2019,3,276,Wednesday,M01AB,0.34
2019,3,276,Thursday,M01AB,7.33
2019,3,276,Friday,M01AB,2.33
2019,3,276,Saturday,M01AB,6.34
2019,3,276,Sunday,M01AB,5.83
2019,3,276,Monday,M01AB,14.66
2019,3,276,Tuesday,M01AB,4.33
2019,3,276,Wednesday,M01AB,2.67
2019,3,276,Thursday,M01AB,4.0
2019,3,276,Friday,M01AB,2.83
2019,3,276,Saturday,M01AB,8.34
2019,3,276,Sunday,M01AB,6.68
2019,3,276,Monday,M01AB,2.33
2019,3,276,Tuesday,M01AB,9.0
2019,3,276,Wednesday,M01AB,5.67
2019,3,276,Thursday,M01AB,2.33
2019,3,276,Friday,M01AB,4.66
2019,3,276,Saturday,M01AB,6.0
2019,3,276,Sunday,M01AB,6.0
2019,3,276,Monday,M01AB,4.84
2019,3,276,Tuesday,M01AB,4.0
2019,3,276,Wednesday,M01AB,6.34
2019,3,276,Thursday,M01AB,1.33
2019,3,276,Friday,M01AB,3.0
2019,3,276,Saturday,M01AB,4.66
2019,3,276,Sunday,M01AB,7.0
2019,4,276,Monday,M01AB,3.01
2019,4,276,Tuesday,M01AB,7.67
2019,4,276,Wednesday,M01AB,5.33
2019,4,276,Thursday,M01AB,4.5
2019,4,276,Friday,M01AB,6.34
2019,4,276,Saturday,M01AB,3.34
2019,4,276,Sunday,M01AB,6.0
2019,4,276,Monday,M01AB,5.0
2019,4,276,Tuesday,M01AB,2.83
2019,4,276,Wednesday,M01AB,2.34
2019,4,276,Thursday,M01AB,7.33
2019,4,276,Friday,M01AB,4.33
2019,4,276,Saturday,M01AB,4.5
2019,4,276,Sunday,M01AB,4.0
2019,4,276,Monday,M01AB,4.66
2019,4,276,Tuesday,M01AB,2.0
2019,4,276,Wednesday,M01AB,7.0
2019,4,276,Thursday,M01AB,0.0
2019,4,276,Friday,M01AB,3.34
2019,4,276,Saturday,M01AB,9.0
2019,4,276,Sunday,M01AB,3.84
2019,4,276,Monday,M01AB,8.67
2019,4,276,Tuesday,M01AB,9.0
2019,4,276,Wednesday,M01AB,2.34
2019,4,276,Thursday,M01AB,14.01
2019,4,276,Friday,M01AB,6.34
2019,4,276,Saturday,M01AB,17.34
2019,4,276,Sunday,M01AB,0.0
2019,4,276,Monday,M01AB,5.33
2019,4,276,Tuesday,M01AB,2.0
2019,5,276,Wednesday,M01AB,2.34
2019,5,276,Thursday,M01AB,1.68
2019,5,276,Friday,M01AB,4.01
2019,5,276,Saturday,M01AB,9.0
2019,5,276,Sunday,M01AB,7.0
2019,5,276,Monday,M01AB,4.68
2019,5,276,Tuesday,M01AB,2.66
2019,5,276,Wednesday,M01AB,9.0
2019,5,276,Thursday,M01AB,5.0
2019,5,276,Friday,M01AB,5.0
2019,5,276,Saturday,M01AB,5.34
2019,5,276,Sunday,M01AB,4.67
2019,5,276,Monday,M01AB,5.0
2019,5,276,Tuesday,M01AB,6.67
2019,5,276,Wednesday,M01AB,4.0
2019,5,276,Thursday,M01AB,5.0
2019,5,276,Friday,M01AB,2.66
2019,5,276,Saturday,M01AB,10.0
2019,5,276,Sunday,M01AB,6.67
2019,5,276,Monday,M01AB,3.67
2019,5,276,Tuesday,M01AB,5.34
2019,5,276,Wednesday,M01AB,8.16
2019,5,276,Thursday,M01AB,2.33
2019,5,276,Friday,M01AB,5.34
2019,5,276,Saturday,M01AB,11.0
2019,5,276,Sunday,M01AB,6.33
2019,5,276,Monday,M01AB,4.67
2019,5,276,Tuesday,M01AB,4.33
2019,5,276,Wednesday,M01AB,5.5
2019,5,276,Thursday,M01AB,5.0
2019,5,276,Friday,M01AB,5.99
2019,6,276,Saturday,M01AB,3.0
2019,6,276,Sunday,M01AB,4.0
2019,6,276,Monday,M01AB,0.33
2019,6,276,Tuesday,M01AB,6.34
2019,6,276,Wednesday,M01AB,5.0
2019,6,276,Thursday,M01AB,7.67
2019,6,276,Friday,M01AB,6.0
2019,6,276,Saturday,M01AB,3.0
2019,6,276,Sunday,M01AB,9.33
2019,6,276,Monday,M01AB,3.0
2019,6,276,Tuesday,M01AB,11.34
2019,6,276,Wednesday,M01AB,8.0
2019,6,276,Thursday,M01AB,0.68
2019,6,276,Friday,M01AB,3.18
2019,6,276,Saturday,M01AB,7.0
2019,6,276,Sunday,M01AB,4.0
2019,6,276,Monday,M01AB,6.66
2019,6,276,Tuesday,M01AB,5.0
2019,6,276,Wednesday,M01AB,3.67
2019,6,276,Thursday,M01AB,5.0
2019,6,276,Friday,M01AB,3.0
2019,6,276,Saturday,M01AB,3.0
2019,6,276,Sunday,M01AB,9.33
2019,6,276,Monday,M01AB,10.0
2019,6,276,Tuesday,M01AB,2.34
2019,6,276,Wednesday,M01AB,2.0
2019,6,276,Thursday,M01AB,8.16
2019,6,276,Friday,M01AB,4.33
2019,6,276,Saturday,M01AB,1.18
2019,6,276,Sunday,M01AB,6.0
2019,7,276,Monday,M01AB,5.33
2019,7,276,Tuesday,M01AB,5.66
2019,7,276,Wednesday,M01AB,4.0
2019,7,276,Thursday,M01AB,5.33
2019,7,276,Friday,M01AB,4.33
2019,7,276,Saturday,M01AB,4.34
2019,7,276,Sunday,M01AB,5.66
2019,7,276,Monday,M01AB,6.0
2019,7,276,Tuesday,M01AB,2.67
2019,7,276,Wednesday,M01AB,10.0
2019,7,276,Thursday,M01AB,3.33
2019,7,276,Friday,M01AB,11.0
2019,7,276,Saturday,M01AB,5.0
2019,7,276,Sunday,M01AB,6.0
2019,7,276,Monday,M01AB,7.33
2019,7,276,Tuesday,M01AB,7.0
2019,7,276,Wednesday,M01AB,3.99
2019,7,276,Thursday,M01AB,11.0
2019,7,276,Friday,M01AB,7.33
2019,7,276,Saturday,M01AB,4.34
2019,7,276,Sunday,M01AB,6.34
2019,7,276,Monday,M01AB,1.0
2019,7,276,Tuesday,M01AB,1.34
2019,7,276,Wednesday,M01AB,8.0
2019,7,276,Thursday,M01AB,6.0
2019,7,276,Friday,M01AB,12.5
2019,7,276,Saturday,M01AB,3.34
2019,7,276,Sunday,M01AB,4.34
2019,7,276,Monday,M01AB,9.0
2019,7,276,Tuesday,M01AB,9.5
2019,7,276,Wednesday,M01AB,0.0
2019,8,276,Thursday,M01AB,8.67
2019,8,276,Friday,M01AB,5.0
2019,8,276,Saturday,M01AB,5.34
2019,8,276,Sunday,M01AB,6.5
2019,8,276,Monday,M01AB,4.0
2019,8,276,Tuesday,M01AB,10.0
2019,8,276,Wednesday,M01AB,6.0
2019,8,276,Thursday,M01AB,7.66
2019,8,276,Friday,M01AB,3.0
2019,8,276,Saturday,M01AB,3.33
2019,8,276,Sunday,M01AB,7.0
2019,8,276,Monday,M01AB,8.33
2019,8,276,Tuesday,M01AB,8.0
2019,8,276,Wednesday,M01AB,4.34
2019,8,276,Thursday,M01AB,8.67
2019,8,276,Friday,M01AB,3.33
2019,8,276,Saturday,M01AB,7.67
2019,8,276,Sunday,M01AB,4.84
2019,8,276,Monday,M01AB,3.68
2019,8,276,Tuesday,M01AB,2.0
2019,8,276,Wednesday,M01AB,4.34
2019,8,276,Thursday,M01AB,5.34
2019,8,276,Friday,M01AB,9.67
2019,8,276,Saturday,M01AB,13.84
2019,8,276,Sunday,M01AB,3.0
2019,8,276,Monday,M01AB,2.67
2019,8,276,Tuesday,M01AB,2.34
2019,8,276,Wednesday,M01AB,3.33
2019,8,276,Thursday,M01AB,9.0
2019,8,276,Friday,M01AB,6.34
2019,8,276,Saturday,M01AB,4.68
2019,9,276,Sunday,M01AB,2.0
2019,9,276,Monday,M01AB,5.33
2019,9,276,Tuesday,M01AB,9.36
2019,9,276,Wednesday,M01AB,2.0
2019,9,276,Thursday,M01AB,7.0
2019,9,276,Friday,M01AB,1.68
2019,9,276,Saturday,M01AB,8.33
2019,9,276,Sunday,M01AB,7.01
2019,9,276,Monday,M01AB,1.18
2019,9,276,Tuesday,M01AB,8.66
2019,9,276,Wednesday,M01AB,2.67
2019,9,276,Thursday,M01AB,2.33
2019,9,276,Friday,M01AB,6.34
2019,9,276,Saturday,M01AB,8.99
2019,9,276,Sunday,M01AB,5.34
2019,9,276,Monday,M01AB,9.33
2019,9,276,Tuesday,M01AB,4.5
2019,9,276,Wednesday,M01AB,6.33
2019,9,276,Thursday,M01AB,7.33
2019,9,276,Friday,M01AB,5.34
2019,9,276,Saturday,M01AB,10.68
2019,9,276,Sunday,M01AB,3.33
2019,9,276,Monday,M01AB,5.34
2019,9,276,Tuesday,M01AB,2.0
2019,9,276,Wednesday,M01AB,6.0
2019,9,276,Thursday,M01AB,5.5
2019,9,276,Friday,M01AB,4.66
2019,9,276,Saturday,M01AB,7.0
2019,9,276,Sunday,M01AB,3.51
2019,9,276,Monday,M01AB,2.0
2019,10,276,Tuesday,M01AB,11.34
2019,10,276,Wednesday,M01AB,5.18
2019,10,276,Thursday,M01AB,5.0
2019,10,276,Friday,M01AB,7.34
2019,10,276,Saturday,M01AB,3.84
2019,10,276,Sunday,M01AB,4.0
2019,10,276,Monday,M01AB,7.34
2019,10,190,Tuesday,M01AB,0.33
2014,1,248,Thursday,M01AE,3.67
2014,1,276,Friday,M01AE,4.0
2014,1,276,Saturday,M01AE,1.0
2014,1,276,Sunday,M01AE,3.0
2014,1,276,Monday,M01AE,1.0
2014,1,276,Tuesday,M01AE,0.0
2014,1,276,Wednesday,M01AE,3.0
2014,1,276,Thursday,M01AE,1.68
2014,1,276,Friday,M01AE,2.0
2014,1,276,Saturday,M01AE,4.34
2014,1,276,Sunday,M01AE,0.66
2014,1,276,Monday,M01AE,7.66
2014,1,276,Tuesday,M01AE,1.33
2014,1,276,Wednesday,M01AE,2.34
2014,1,276,Thursday,M01AE,2.0
2014,1,276,Friday,M01AE,3.68
2014,1,276,Saturday,M01AE,5.33
2014,1,276,Sunday,M01AE,4.0
2014,1,276,Monday,M01AE,3.34
2014,1,276,Tuesday,M01AE,3.34
2014,1,276,Wednesday,M01AE,3.0
2014,1,276,Thursday,M01AE,4.67
2014,1,276,Friday,M01AE,7.34
2014,1,276,Saturday,M01AE,9.0
2014,1,276,Sunday,M01AE,1.68
2014,1,276,Monday,M01AE,4.67
2014,1,276,Tuesday,M01AE,3.34
2014,1,276,Wednesday,M01AE,4.0
2014,1,276,Thursday,M01AE,1.34
2014,1,276,Friday,M01AE,2.68
2014,2,276,Saturday,M01AE,4.32
2014,2,276,Sunday,M01AE,3.0
2014,2,276,Monday,M01AE,1.0
2014,2,276,Tuesday,M01AE,3.0
2014,2,276,Wednesday,M01AE,4.02
2014,2,276,Thursday,M01AE,6.68
2014,2,276,Friday,M01AE,8.67
2014,2,276,Saturday,M01AE,3.35
2014,2,276,Sunday,M01AE,3.0
2014,2,276,Monday,M01AE,10.33
2014,2,276,Tuesday,M01AE,6.99
2014,2,276,Wednesday,M01AE,1.67
2014,2,276,Thursday,M01AE,3.67
2014,2,276,Friday,M01AE,4.01
2014,2,276,Saturday,M01AE,2.34
2014,2,276,Sunday,M01AE,1.68
2014,2,276,Monday,M01AE,4.0
2014,2,276,Tuesday,M01AE,7.36
2014,2,276,Wednesday,M01AE,5.02
2014,2,276,Thursday,M01AE,7.02
2014,2,276,Friday,M01AE,4.34
2014,2,276,Saturday,M01AE,3.17
2014,2,276,Sunday,M01AE,3.34
2014,2,276,Monday,M01AE,4.68
2014,2,276,Tuesday,M01AE,1.68
2014,2,276,Wednesday,M01AE,4.01
2014,2,276,Thursday,M01AE,6.34
2014,2,276,Friday,M01AE,7.36
2014,3,276,Saturday,M01AE,3.68
2014,3,276,Sunday,M01AE,1.0
2014,3,276,Monday,M01AE,3.68
2014,3,276,Tuesday,M01AE,7.02
2014,3,276,Wednesday,M01AE,1.0
2014,3,276,Thursday,M01AE,2.0
2014,3,276,Friday,M01AE,4.34
2014,3,276,Saturday,M01AE,3.07
2014,3,276,Sunday,M01AE,0.0
2014,3,276,Monday,M01AE,5.35
2014,3,276,Tuesday,M01AE,5.7
2014,3,276,Wednesday,M01AE,2.68
2014,3,276,Thursday,M01AE,4.36
2014,3,276,Friday,M01AE,1.68
2014,3,276,Saturday,M01AE,2.0
2014,3,276,Sunday,M01AE,2.0
2014,3,276,Monday,M01AE,3.34
2014,3,276,Tuesday,M01AE,4.0
2014,3,276,Wednesday,M01AE,3.02
2014,3,276,Thursday,M01AE,5.34
2014,3,276,Friday,M01AE,3.68
2014,3,276,Saturday,M01AE,2.34
2014,3,276,Sunday,M01AE,2.0
2014,3,276,Monday,M01AE,1.0
2014,3,276,Tuesday,M01AE,1.34
2014,3,276,Wednesday,M01AE,3.99
2014,3,276,Thursday,M01AE,0.33
2014,3,276,Friday,M01AE,2.0
2014,3,276,Saturday,M01AE,6.33
2014,3,276,Sunday,M01AE,2.34
2014,3,276,Monday,M01AE,2.34
2014,4,276,Tuesday,M01AE,1.34
2014,4,276,Wednesday,M01AE,4.68
2014,4,276,Thursday,M01AE,1.34
2014,4,276,Friday,M01AE,3.67
2014,4,276,Saturday,M01AE,7.68
2014,4,276,Sunday,M01AE,1.0
2014,4,276,Monday,M01AE,6.0
2014,4,276,Tuesday,M01AE,2.34
2014,4,276,Wednesday,M01AE,1.02
2014,4,276,Thursday,M01AE,1.68
2014,4,276,Friday,M01AE,4.0
2014,4,276,Saturday,M01AE,3.34
2014,4,276,Sunday,M01AE,2.0
2014,4,276,Monday,M01AE,4.68
2014,4,276,Tuesday,M01AE,3.0
2014,4,276,Wednesday,M01AE,1.01
2014,4,276,Thursday,M01AE,0.34
2014,4,276,Friday,M01AE,7.0
2014,4,276,Saturday,M01AE,3.35
2014,4,276,Sunday,M01AE,0.0
2014,4,276,Monday,M01AE,1.68
2014,4,276,Tuesday,M01AE,7.165
2014,4,276,Wednesday,M01AE,2.34
2014,4,276,Thursday,M01AE,2.0
2014,4,276,Friday,M01AE,2.02
2014,4,276,Saturday,M01AE,2.67
2014,4,276,Sunday,M01AE,2.34
2014,4,276,Monday,M01AE,3.09
2014,4,276,Tuesday,M01AE,4.02
2014,4,276,Wednesday,M01AE,2.68
2014,5,276,Thursday,M01AE,0.0
2014,5,276,Friday,M01AE,7.34
2014,5,276,Saturday,M01AE,5.34
2014,5,276,Sunday,M01AE,4.69
2014,5,276,Monday,M01AE,5.785
2014,5,276,Tuesday,M01AE,4.36
2014,5,276,Wednesday,M01AE,6.32
2014,5,276,Thursday,M01AE,2.34
2014,5,276,Friday,M01AE,5.0
2014,5,276,Saturday,M01AE,6.0
2014,5,276,Sunday,M01AE,2.68
2014,5,276,Monday,M01AE,3.34
2014,5,276,Tuesday,M01AE,0.34
2014,5,276,Wednesday,M01AE,4.02
2014,5,276,Thursday,M01AE,2.02
2014,5,276,Friday,M01AE,7.0
2014,5,276,Saturday,M01AE,7.68
2014,5,276,Sunday,M01AE,2.0
2014,5,276,Monday,M01AE,3.84
2014,5,276,Tuesday,M01AE,2.375
2014,5,276,Wednesday,M01AE,4.68
2014,5,276,Thursday,M01AE,1.33
2014,5,276,Friday,M01AE,2.34
2014,5,276,Saturday,M01AE,4.713
2014,5,276,Sunday,M01AE,3.0
2014,5,276,Monday,M01AE,3.34
2014,5,276,Tuesday,M01AE,2.34
2014,5,276,Wednesday,M01AE,5.02
2014,5,276,Thursday,M01AE,5.34
2014,5,276,Friday,M01AE,2.02
2014,5,276,Saturday,M01AE,3.34
2014,6,276,Sunday,M01AE,0.68
2014,6,276,Monday,M01AE,4.34
2014,6,276,Tuesday,M01AE,2.0
2014,6,276,Wednesday,M01AE,4.68
2014,6,276,Thursday,M01AE,4.68
2014,6,276,Friday,M01AE,1.68
2014,6,276,Saturday,M01AE,3.68
2014,6,276,Sunday,M01AE,2.0
2014,6,276,Monday,M01AE,1.34
2014,6,276,Tuesday,M01AE,2.68
2014,6,276,Wednesday,M01AE,0.68
2014,6,276,Thursday,M01AE,3.0
2014,6,276,Friday,M01AE,2.68
2014,6,276,Saturday,M01AE,5.02
2014,6,276,Sunday,M01AE,2.0
2014,6,276,Monday,M01AE,4.34
2014,6,276,Tuesday,M01AE,2.34
2014,6,276,Wednesday,M01AE,2.0
2014,6,276,Thursday,M01AE,3.33
2014,6,276,Friday,M01AE,2.02
2014,6,276,Saturday,M01AE,5.68
2014,6,276,Sunday,M01AE,1.02
2014,6,276,Monday,M01AE,7.68
2014,6,276,Tuesday,M01AE,5.14
2014,6,276,Wednesday,M01AE,5.34
2014,6,276,Thursday,M01AE,2.0
2014,6,276,Friday,M01AE,1.0
2014,6,276,Saturday,M01AE,5.34
2014,6,276,Sunday,M01AE,1.0
2014,6,276,Monday,M01AE,5.34
2014,7,276,Tuesday,M01AE,2.34
2014,7,276,Wednesday,M01AE,0.34
2014,7,276,Thursday,M01AE,5.68
2014,7,276,Friday,M01AE,4.7
2014,7,276,Saturday,M01AE,4.34
2014,7,276,Sunday,M01AE,2.0
2014,7,276,Monday,M01AE,3.34
2014,7,276,Tuesday,M01AE,2.34
2014,7,276,Wednesday,M01AE,6.34
2014,7,276,Thursday,M01AE,4.66
2014,7,276,Friday,M01AE,1.68
2014,7,276,Saturday,M01AE,2.68
2014,7,276,Sunday,M01AE,1.34
2014,7,276,Monday,M01AE,3.04
2014,7,276,Tuesday,M01AE,1.68
2014,7,276,Wednesday,M01AE,3.34
2014,7,276,Thursday,M01AE,3.0
2014,7,276,Friday,M01AE,2.34
2014,7,276,Saturday,M01AE,7.02
2014,7,276,Sunday,M01AE,0.34
2014,7,276,Monday,M01AE,4.68
2014,7,276,Tuesday,M01AE,5.68
2014,7,276,Wednesday,M01AE,6.37
2014,7,276,Thursday,M01AE,2.0
2014,7,276,Friday,M01AE,2.02
2014,7,276,Saturday,M01AE,6.68
2014,7,276,Sunday,M01AE,1.34
2014,7,276,Monday,M01AE,1.34
2014,7,276,Tuesday,M01AE,0.68
2014,7,276,Wednesday,M01AE,1.34
2014,7,276,Thursday,M01AE,0.34
2014,8,276,Friday,M01AE,1.0
2014,8,276,Saturday,M01AE,2.01
2014,8,276,Sunday,M01AE,1.0
2014,8,276,Monday,M01AE,5.02
2014,8,276,Tuesday,M01AE,1.34
2014,8,276,Wednesday,M01AE,5.0
2014,8,276,Thursday,M01AE,2.68
2014,8,276,Friday,M01AE,4.02
2014,8,276,Saturday,M01AE,1.34
2014,8,276,Sunday,M01AE,0.34
